"PROJ","CLASSIFIER","ITERATION","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","PRECISION","RECALL","AUC","KAPPA","NPOFB","TP","FP","TN","FN","%_OF_TRAINING"
"SYNCOPE","NaiveBayes","32","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","0,51934","-0,00108","0","0.0","1.0","1737.0","18.0","96,01009"
"SYNCOPE","IBk","32","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","0,4816","-0,00448","0","0.0","5.0","1733.0","18.0","96,01009"
"SYNCOPE","RandomForest","33","NONE","NO_SAMPLING","NONE","0","0","NaN","0","0","0.0","2.0","1762.0","0.0","96,14637"
"SYNCOPE","NaiveBayes","33","NONE","NO_SAMPLING","NONE","0","0","NaN","0","0","0.0","1.0","1763.0","0.0","96,14637"
"SYNCOPE","IBk","33","NONE","NO_SAMPLING","NONE","0","0","NaN","0","0","0.0","3.0","1761.0","0.0","96,14637"
"SYNCOPE","RandomForest","33","BEST_FIRST","NO_SAMPLING","NONE","0","0","NaN","0","0","0.0","4.0","1760.0","0.0","96,14637"
"SYNCOPE","NaiveBayes","33","BEST_FIRST","NO_SAMPLING","NONE","0","0","NaN","1","0","0.0","0.0","1764.0","0.0","96,14637"
"SYNCOPE","IBk","33","BEST_FIRST","NO_SAMPLING","NONE","0","0","NaN","0","0","0.0","7.0","1757.0","0.0","96,14637"
"SYNCOPE","RandomForest","33","BEST_FIRST","UNDER_SAMPLING","NONE","0","0","NaN","0","0","0.0","42.0","1722.0","0.0","96,14637"
"SYNCOPE","NaiveBayes","33","BEST_FIRST","UNDER_SAMPLING","NONE","0","0","NaN","0","0","0.0","3.0","1761.0","0.0","96,14637"
"SYNCOPE","IBk","33","BEST_FIRST","UNDER_SAMPLING","NONE","0","0","NaN","0","0","0.0","41.0","1723.0","0.0","96,14637"
"SYNCOPE","RandomForest","33","BEST_FIRST","OVER_SAMPLING","NONE","0","0","NaN","0","0","0.0","11.0","1753.0","0.0","96,14637"
"SYNCOPE","NaiveBayes","33","BEST_FIRST","OVER_SAMPLING","NONE","0","0","NaN","0","0","0.0","1.0","1763.0","0.0","96,14637"
"SYNCOPE","IBk","33","BEST_FIRST","OVER_SAMPLING","NONE","0","0","NaN","0","0","0.0","11.0","1753.0","0.0","96,14637"
"SYNCOPE","RandomForest","33","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","NaN","0","0","0.0","9.0","1755.0","0.0","96,14637"
"SYNCOPE","NaiveBayes","33","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","NaN","1","0","0.0","0.0","1764.0","0.0","96,14637"
"SYNCOPE","IBk","33","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","NaN","0","0","0.0","9.0","1755.0","0.0","96,14637"
"SYNCOPE","RandomForest","34","NONE","NO_SAMPLING","NONE","0","0","NaN","1","0","0.0","0.0","1758.0","0.0","96,30152"
"SYNCOPE","NaiveBayes","34","NONE","NO_SAMPLING","NONE","0","0","NaN","1","0","0.0","0.0","1758.0","0.0","96,30152"
"SYNCOPE","IBk","34","NONE","NO_SAMPLING","NONE","0","0","NaN","1","0","0.0","0.0","1758.0","0.0","96,30152"
"SYNCOPE","RandomForest","34","BEST_FIRST","NO_SAMPLING","NONE","0","0","NaN","1","0","0.0","0.0","1758.0","0.0","96,30152"
"SYNCOPE","NaiveBayes","34","BEST_FIRST","NO_SAMPLING","NONE","0","0","NaN","1","0","0.0","0.0","1758.0","0.0","96,30152"
"SYNCOPE","IBk","34","BEST_FIRST","NO_SAMPLING","NONE","0","0","NaN","1","0","0.0","0.0","1758.0","0.0","96,30152"
"SYNCOPE","RandomForest","34","BEST_FIRST","UNDER_SAMPLING","NONE","0","0","NaN","0","0","0.0","3.0","1755.0","0.0","96,30152"
"SYNCOPE","NaiveBayes","34","BEST_FIRST","UNDER_SAMPLING","NONE","0","0","NaN","1","0","0.0","0.0","1758.0","0.0","96,30152"
"SYNCOPE","IBk","34","BEST_FIRST","UNDER_SAMPLING","NONE","0","0","NaN","0","0","0.0","4.0","1754.0","0.0","96,30152"
"SYNCOPE","RandomForest","34","BEST_FIRST","OVER_SAMPLING","NONE","0","0","NaN","0","0","0.0","1.0","1757.0","0.0","96,30152"
"SYNCOPE","NaiveBayes","34","BEST_FIRST","OVER_SAMPLING","NONE","0","0","NaN","1","0","0.0","0.0","1758.0","0.0","96,30152"
"SYNCOPE","IBk","34","BEST_FIRST","OVER_SAMPLING","NONE","0","0","NaN","0","0","0.0","1.0","1757.0","0.0","96,30152"
"SYNCOPE","RandomForest","34","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","NaN","0","0","0.0","1.0","1757.0","0.0","96,30152"
"SYNCOPE","NaiveBayes","34","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","NaN","1","0","0.0","0.0","1758.0","0.0","96,30152"
"SYNCOPE","IBk","34","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","NaN","0","0","0.0","1.0","1757.0","0.0","96,30152"
